inputs,target
context : i rent a place together with my sibling. @ path_tailentity : animal,sibling has a specific instance dog capable of own place is desired by animal
context : i tell jokes on stage. @ path_tailentity : date @ path : joke is at location meeting uses lady is a new woman is similar to new woman has a date,"Great, does that get you a lot of ladies? I love meeting new women."
context : i tell jokes on stage. @ path_tailentity : date @ path : joke is at location meeting uses lady has a specific instance new woman is similar to get lot is a dependency of date,"Great, does that get you a lot of ladies? I love meeting new women."
context : i tell jokes on stage. @ path_tailentity : girl @ path : joke is at location meeting uses lady is similar to new woman is a new woman is similar to girl,"Great, does that get you a lot of ladies? I love meeting new women."
context : i tell jokes on stage. @ path_tailentity : date @ path : stage is at location meeting uses lady is a new woman is similar to new woman has a date,"Great, does that get you a lot of ladies? I love meeting new women."
context : i tell jokes on stage. @ path_tailentity : date @ path : joke makes someone want to talk is desired by woman person has a date,I talk about the women I have dated in my jokes.
context : i tell jokes on stage. @ path_tailentity : date @ path : joke is not desired by woman person capable of talk is wanted due to date,I talk about the women I have dated in my jokes.
context : i tell jokes on stage. @ path_tailentity : girl @ path : joke makes someone want to talk is desired by woman person has a specific instance girl,I talk about the women I have dated in my jokes.
context : i tell jokes on stage. @ path_tailentity : date @ path : stage used for talk is desired by woman person capable of date,I talk about the women I have dated in my jokes.
context : i tell jokes on stage. @ path_tailentity : date @ path : stage is the location which has woman person capable of talk is wanted due to date,I talk about the women I have dated in my jokes.
context : i enjoy eating to match my work out. @ path_tailentity : candy @ path : match used for food keep is a candy,Food keeps me healthy.
context : i enjoy eating to match my work out. @ path_tailentity : candy @ path : enjoy uses food keep is a candy,Food keeps me healthy.
context : i enjoy eating to match my work out. @ path_tailentity : candy @ path : match is at location body used for eat healthy be is a dependency of not eat can be typically done by candy,"Eating healthy is good for your body.  I don't eat cakes, candy, or sweets."
context : i enjoy eating to match my work out. @ path_tailentity : candy @ path : enjoy is a dependency of eat healthy be has last subevent not eat can be typically done by body has a part which is candy,"Eating healthy is good for your body.  I don't eat cakes, candy, or sweets."
